season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
2020,REG,15,D'Andre Swift,RB,DET,4.0810447761194,13.3333333333333,2.72971428571429,15,67,4.46666666666667,2,00-0036275,D'Andre,Swift,32,D.Swift,78.5555968306697,-11.5555968306697,-0.770373122044645,0.266666666666667
2020,REG,15,Aaron Jones,RB,GB,2.76172413793103,25,2.46447368421053,20,145,7.25,1,00-0033293,Aaron,Jones,33,A.Jones,117.387526875277,17.6124731247229,0.926972269722258,0.421052631578947
2020,REG,15,Sony Michel,RB,NE,2.56702702702703,60,2.29388888888889,10,74,7.4,0,00-0034845,Sony,Michel,26,S.Michel,54.624282420318,19.375717579682,1.9375717579682,0.7
2020,REG,16,Gus Edwards,RB,BAL,3.40858823529412,26.6666666666667,2.99513333333333,15,85,5.66666666666667,0,00-0034184,Gus,Edwards,35,G.Edwards,78.1448415819078,6.85515841809222,0.457010561206148,0.4
2020,REG,16,Sony Michel,RB,NE,2.67710144927536,60,2.678375,10,69,6.9,0,00-0034845,Sony,Michel,26,S.Michel,34.5779330581414,34.4220669418586,3.44220669418586,0.5
2020,REG,16,Antonio Gibson,RB,WAS,2.85163934426229,20,2.47322222222222,10,61,6.1,0,00-0036328,Antonio,Gibson,24,A.Gibson,45.9678179183875,15.0321820816125,1.50321820816125,0.5
2020,REG,16,Samaje Perine,RB,CIN,2.69578947368421,0,2.55676923076923,13,95,7.30769230769231,2,00-0033526,Samaje,Perine,34,S.Perine,46.6890600073963,48.3109399926037,3.71622615327721,0.615384615384615
2020,REG,16,Mike Davis,RB,CAR,6.7425,42.8571428571429,2.711,14,28,2,1,00-0032063,Michael,Davis,28,M.Davis,38.5969076770873,-15.5969076770873,-1.19976212900672,0.307692307692308
2020,REG,16,A.J. Dillon,RB,GB,2.87895161290323,14.2857142857143,2.6369,21,124,5.90476190476191,2,00-0036265,Algiers,Dillon,28,A.Dillon,101.89937521503,22.1006247849704,1.05241070404621,0.523809523809524
2020,REG,16,Frank Gore,RB,NYJ,3.97916666666667,7.14285714285714,2.449,14,48,3.42857142857143,0,00-0023500,Frank,Gore,21,F.Gore,71.8850865429049,-23.8850865429049,-1.70607761020749,0.357142857142857
2020,REG,16,David Montgomery,RB,CHI,3.75494736842105,39.1304347826087,2.72980952380952,23,95,4.1304347826087,1,00-0035685,David,Montgomery,32,D.Montgomery,69.9883064927695,22.0116935072305,1.04817588129669,0.428571428571429
2020,REG,16,Ezekiel Elliott,RB,DAL,3.0692380952381,42.1052631578947,2.95026315789474,19,105,5.52631578947368,0,00-0033045,Ezekiel,Elliott,21,E.Elliott,61.1426513526221,43.8573486473779,2.30828150775673,0.578947368421053
2020,REG,16,Derrick Henry,RB,TEN,4.01397959183674,26.0869565217391,2.75368181818182,23,98,4.26086956521739,0,00-0032764,Derrick,Henry,22,D.Henry,92.6095834169182,5.39041658308179,0.23436593839486,0.391304347826087
2020,REG,16,Dare Ogunbowale,RB,JAX,3.26422535211268,14.2857142857143,2.68676923076923,14,71,5.07142857142857,0,00-0033854,Oluwadare,Ogunbowale,33,D.Ogunbowale,70.6725474414079,0.327452558592157,0.0233894684708683,0.357142857142857
2020,REG,16,Giovani Bernard,RB,CIN,4.52523076923077,6.25,2.6460625,16,65,4.0625,0,00-0030456,Giovani,Bernard,25,G.Bernard,77.8073146668747,-12.8073146668747,-0.80045716667967,0.3125
2020,REG,16,David Johnson,RB,HOU,1.99203125,0,2.336,12,128,10.6666666666667,1,00-0032187,David,Johnson,31,D.Johnson,83.7727164378691,44.2272835621309,3.68560696351091,0.333333333333333
2020,REG,16,Chris Carson,RB,SEA,4.21898550724638,0,2.870625,16,69,4.3125,0,00-0033594,Christopher,Carson,32,C.Carson,78.1863357318434,-9.18633573184341,-0.574145983240213,0.3125
2020,REG,16,Jeffery Wilson,RB,SF,2.43945355191257,50,2.54445,22,183,8.31818181818182,0,00-0034115,Jeffery,Wilson,30,J.Wilson,130.718139662589,52.2818603374108,2.37644819715504,0.545454545454545
2020,REG,16,D'Andre Swift,RB,DET,4.00577777777778,10,3.0973,10,45,4.5,0,00-0036275,D'Andre,Swift,32,D.Swift,38.7320904327456,6.26790956725437,0.626790956725437,0.4
2020,REG,16,Devin Singletary,RB,BUF,4.87416666666667,10,2.82344444444444,10,36,3.6,0,00-0035250,Devin,Singletary,26,D.Singletary,49.9295255363418,-13.9295255363418,-1.39295255363418,0.5
2020,REG,16,Austin Ekeler,RB,LAC,3.07444444444444,0,2.59275,10,45,4.5,0,00-0033699,Austin,Ekeler,30,A.Ekeler,27.8432637477885,17.1567362522115,1.71567362522115,0.4
2020,REG,16,Ito Smith,RB,ATL,3.64217391304348,0,2.6896,10,46,4.6,0,00-0034378,Romarius,Smith,25,I.Smith,51.6455617516624,-5.64556175166242,-0.564556175166242,0.5
2020,REG,16,Nick Chubb,RB,CLE,5.83928571428571,9.09090909090909,3.24988888888889,11,28,2.54545454545455,1,00-0034791,Nicholas,Chubb,24,N.Chubb,25.3162804330707,-2.31628043307071,-0.231628043307071,0.2
2020,REG,16,Miles Sanders,RB,PHI,4.63105263157895,0,2.72892307692308,15,57,3.8,1,00-0035243,Miles,Sanders,26,M.Sanders,65.601756492155,-15.601756492155,-1.11441117801107,0.5
2020,REG,16,Alvin Kamara,RB,NO,2.57032258064516,22.7272727272727,2.53218181818182,22,155,7.04545454545455,6,00-0033906,Alvin,Kamara,41,A.Kamara,92.8215246532317,62.1784753467683,2.82629433394402,0.636363636363636
2020,REG,16,Zack Moss,RB,BUF,2.89736842105263,0,2.38658333333333,12,57,4.75,1,00-0036251,Zaccheus,Moss,20,Z.Moss,50.0346002999902,6.96539970000978,0.580449975000815,0.5
2020,REG,16,J.K. Dobbins,RB,BAL,2.88623376623377,36.3636363636364,2.85236363636364,11,77,7,1,00-0036158,Jkaylin,Dobbins,27,J.Dobbins,58.3837910426883,18.6162089573117,1.69238263248288,0.454545454545455
2020,REG,16,Latavius Murray,RB,NO,2.93,41.6666666666667,2.47208333333333,12,72,6,0,00-0030513,Latavius,Murray,28,L.Murray,51.5796938456556,20.4203061543444,1.7016921795287,0.583333333333333
2020,REG,16,Darrel Williams,RB,KC,3.31391304347826,10,2.5507,10,46,4.6,0,00-0034301,Darrel,Williams,31,Darr.Williams,53.942881442044,-7.94288144204397,-0.794288144204397,0.3
2020,REG,16,Josh Jacobs,RB,LV,3.02391304347826,46.1538461538462,2.46166666666667,13,69,5.30769230769231,0,00-0035700,Joshua,Jacobs,28,J.Jacobs,53.6987649105106,15.3012350894894,1.17701808380687,0.538461538461538
2020,REG,16,Darrell Henderson,RB,LAR,3.74596774193548,66.6666666666667,3.11181818181818,12,62,5.16666666666667,0,00-0035664,Darrell,Henderson,27,D.Henderson,73.337400908079,-11.337400908079,-0.94478340900658,0.333333333333333
2020,REG,16,Dalvin Cook,RB,MIN,4.28972602739726,33.3333333333333,2.86207692307692,15,73,4.86666666666667,1,00-0033893,Dalvin,Cook,33,D.Cook,55.2622880040335,17.7377119959665,1.18251413306443,0.4
2020,REG,16,Ke'Shawn Vaughn,RB,TB,4.1241935483871,46.6666666666667,3.07892307692308,15,62,4.13333333333333,0,00-0036450,Ke'Shawn,Vaughn,30,K.Vaughn,64.8050344980062,-2.80503449800617,-0.187002299867078,0.466666666666667
2020,REG,16,Myles Gaskin,RB,MIA,2.78344827586207,21.4285714285714,2.77238461538462,14,87,6.21428571428571,0,00-0035311,Myles,Gaskin,37,M.Gaskin,79.099123710114,7.90087628988601,0.56434830642043,0.428571428571429
2020,REG,16,Jonathan Taylor,RB,IND,3.85351351351351,55.5555555555556,2.8589375,18,74,4.11111111111111,2,00-0036223,Jonathan,Taylor,28,J.Taylor,71.8038443455201,2.1961556544799,0.122008647471105,0.5
2020,REG,16,Melvin Gordon,RB,DEN,3.5853164556962,0,2.7272,16,79,4.9375,0,00-0032144,Melvin,Gordon,25,M.Gordon,94.6058074904763,-15.6058074904763,-0.975362968154767,0.25
2020,REG,16,Kenyan Drake,RB,ARI,4.96133333333333,22.2222222222222,2.63026666666667,18,45,2.5,1,00-0033118,Kenyan,Drake,41,K.Drake,65.9672669201708,-20.9672669201707,-1.16484816223171,0.277777777777778
2020,REG,16,Aaron Jones,RB,GB,2.75606382978723,30,3.053875,10,94,9.4,0,00-0033293,Aaron,Jones,33,A.Jones,35.6556265290576,58.3443734709424,5.83443734709424,0.5
2020,REG,17,Dare Ogunbowale,RB,JAX,3.7868,0,2.57908333333333,14,50,3.57142857142857,0,00-0033854,Oluwadare,Ogunbowale,33,D.Ogunbowale,61.8387248473556,-11.8387248473556,-0.845623203382544,0.142857142857143
2020,REG,17,Ty Montgomery,RB,NO,3.17714285714286,33.3333333333333,2.77358823529412,18,105,5.83333333333333,0,00-0032200,Ty,Montgomery,88,T.Montgomery,76.4390367292573,22.5609632707427,1.32711548651428,0.352941176470588
2020,REG,17,Wayne Gallman,RB,NYG,2.73646153846154,54.5454545454545,2.40109090909091,11,65,5.90909090909091,0,00-0033950,Wayne,Gallman,22,W.Gallman Jr.,50.7823194881725,14.2176805118275,1.29251641016614,0.636363636363636
2020,REG,17,Ty Johnson,RB,NYJ,4.09733333333333,9.09090909090909,2.48918181818182,11,45,4.09090909090909,0,00-0035537,Ty,Johnson,25,T.Johnson,49.0086427675278,-4.00864276752782,-0.364422069775257,0.272727272727273
2020,REG,17,Josh Adams,RB,NYJ,3.74340425531915,27.2727272727273,2.63590909090909,11,47,4.27272727272727,1,00-0034457,Joshua,Adams,36,J.Adams,47.6665363715811,-0.666536371581131,-0.0605942155982846,0.363636363636364
2020,REG,17,Derrick Henry,RB,TEN,3.04632,8.82352941176471,2.87196666666667,34,250,7.35294117647059,2,00-0032764,Derrick,Henry,22,D.Henry,156.677414492209,86.3225855077909,2.61583592447851,0.484848484848485
2020,REG,17,Aaron Jones,RB,GB,4.58047619047619,9.09090909090909,2.31811111111111,11,42,3.81818181818182,1,00-0033293,Aaron,Jones,33,A.Jones,50.4065741890294,-8.40657418902938,-0.764234017184489,0.454545454545455
2020,REG,17,Antonio Williams,RB,BUF,3.24936507936508,50,2.98158333333333,12,63,5.25,2,00-0036188,Antonio,Williams,35,A.Williams,41.5367677842155,21.4632322157845,1.78860268464871,0.583333333333333
2020,REG,17,Nick Chubb,RB,CLE,2.65203703703704,28.5714285714286,2.93453846153846,14,108,7.71428571428571,1,00-0034791,Nicholas,Chubb,24,N.Chubb,71.9198993446247,36.0801006553753,2.57715004681252,0.357142857142857
2020,REG,17,Josh Jacobs,RB,LV,2.63483146067416,13.3333333333333,2.69613333333333,15,89,5.93333333333333,2,00-0035700,Joshua,Jacobs,28,J.Jacobs,63.0283716140117,25.9716283859883,1.73144189239922,0.333333333333333
2020,REG,17,Kareem Hunt,RB,CLE,4.17027027027027,50,2.8109,10,37,3.7,0,00-0033923,Kareem,Hunt,27,K.Hunt,52.7755790819125,-15.7755790819125,-1.57755790819125,0.2
2020,REG,17,Melvin Gordon,RB,DEN,5.05591397849462,19.2307692307692,3.1655652173913,26,93,3.57692307692308,1,00-0032144,Melvin,Gordon,25,M.Gordon,105.008192614035,-12.0081926140345,-0.461853562078251,0.384615384615385
2020,REG,17,Sony Michel,RB,NE,3.61973684210526,37.5,2.77521428571429,16,76,4.75,0,00-0034845,Sony,Michel,26,S.Michel,69.5271421825412,6.47285781745882,0.404553613591176,0.5
2020,REG,17,Jeffery Wilson,RB,SF,4.46947368421053,45,2.8435,20,76,3.8,1,00-0034115,Jeffery,Wilson,30,J.Wilson,79.0054643666432,-3.00546436664321,-0.150273218332161,0.4
2020,REG,17,Kalen Ballage,RB,LAC,6.42583333333333,23.0769230769231,2.94183333333333,13,36,2.76923076923077,1,00-0034799,Kalen,Ballage,31,K.Ballage,38.3574663948867,-8.35746639488669,-0.759769672262426,0.454545454545455
2020,REG,17,Ronald Jones,RB,TB,2.7974358974359,8.33333333333333,2.41383333333333,12,78,6.5,1,00-0034816,Ronald,Jones,27,R.Jones,73.9059839503032,4.09401604969685,0.341168004141404,0.5
2020,REG,17,Kenyan Drake,RB,ARI,4.31777777777778,0,2.556,10,36,3.6,0,00-0033118,Kenyan,Drake,41,K.Drake,48.5259460018778,-12.5259460018778,-1.25259460018778,0.3
2020,REG,17,Ezekiel Elliott,RB,DAL,4.53119047619048,7.14285714285714,2.68546153846154,14,42,3,1,00-0033045,Ezekiel,Elliott,21,E.Elliott,40.9472721760456,1.05272782395443,0.0751948445681734,0.285714285714286
2020,REG,17,Darwin Thompson,RB,KC,4.32133333333333,14.2857142857143,2.79578571428571,14,45,3.21428571428571,1,00-0035148,Darwin,Thompson,34,D.Thompson,64.3966471533743,-19.3966471533743,-1.38547479666959,0.285714285714286
2020,REG,17,J.K. Dobbins,RB,BAL,2.0935625,7.69230769230769,2.85453846153846,13,160,12.3076923076923,2,00-0036158,Jkaylin,Dobbins,27,J.Dobbins,48.5065775752103,111.49342242479,8.57641710959921,0.692307692307692
2020,REG,17,David Johnson,RB,HOU,2.8252380952381,14.2857142857143,2.68235714285714,14,84,6,1,00-0032187,David,Johnson,31,D.Johnson,62.7250114776708,21.2749885223292,1.51964203730923,0.428571428571429
2020,REG,17,Antonio Gibson,RB,WAS,4.4852,21.0526315789474,2.80944444444445,19,75,3.94736842105263,0,00-0036328,Antonio,Gibson,24,A.Gibson,80.6338284793263,-5.6338284793263,-0.296517288385595,0.421052631578947
2020,REG,17,Gus Edwards,RB,BAL,3.174,16.6666666666667,2.59891666666667,12,60,5,0,00-0034184,Gus,Edwards,35,G.Edwards,44.8669386998781,15.133061300122,1.26108844167683,0.666666666666667
2020,REG,17,D'Andre Swift,RB,DET,3.88981481481481,8.33333333333333,2.85918181818182,12,54,4.5,1,00-0036275,D'Andre,Swift,32,D.Swift,49.1420252249908,4.85797477500923,0.404831231250769,0.5
2020,REG,17,Cam Akers,RB,LAR,8.38647058823529,57.1428571428571,2.83483333333333,21,34,1.61904761904762,0,00-0036414,Cam,Akers,23,C.Akers,77.8013730953964,-43.8013730953964,-2.08577967120935,0.238095238095238
2020,REG,17,Alexander Mattison,RB,MIN,3.54810526315789,33.3333333333333,2.62735,21,95,4.52380952380952,1,00-0034972,Alexander,Mattison,25,A.Mattison,81.592358418372,13.407641581628,0.638459122934667,0.476190476190476
2020,REG,17,Chris Carson,RB,SEA,5.02363636363636,36.3636363636364,2.9048,11,44,4,0,00-0033594,Christopher,Carson,32,C.Carson,47.7517411321644,-3.75174113216438,-0.341067375651308,0.454545454545455
2020,REG,17,Jonathan Taylor,RB,IND,2.39501976284585,40,2.70211111111111,30,253,8.43333333333333,2,00-0036223,Jonathan,Taylor,28,J.Taylor,160.106638397043,92.8933616029573,3.09644538676524,0.5
2020,REG,17,Boston Scott,RB,PHI,4.07784615384615,6.66666666666667,3.32886666666667,15,65,4.33333333333333,0,00-0034414,Boston,Scott,35,B.Scott,88.45507740006,-23.45507740006,-1.56367182667067,0.2
2020,REG,17,David Montgomery,RB,CHI,4.39913043478261,9.09090909090909,2.43765,22,69,3.13636363636364,1,00-0035685,David,Montgomery,32,D.Montgomery,92.601589538265,-23.601589538265,-1.07279952446659,0.272727272727273
2020,REG,17,Rodney Smith,RB,CAR,3.4555,30,2.4717,10,40,4,1,00-0035957,Rodney,Smith,35,R.Smith,31.6622190708118,8.33778092918825,0.833778092918825,0.7
2020,POST,18,Leonard Fournette,RB,TB,3.29150537634409,21.0526315789474,2.60766666666667,19,93,4.89473684210526,1,00-0033856,Leonard,Fournette,28,L.Fournette,73.4143871376717,19.5856128623283,1.03082172959623,0.473684210526316
2020,POST,18,Derrick Henry,RB,TEN,6.25825,72.2222222222222,3.01494117647059,18,40,2.22222222222222,0,00-0032764,Derrick,Henry,22,D.Henry,59.2186721177703,-19.2186721177703,-1.06770400654279,0.222222222222222
2020,POST,18,Antonio Gibson,RB,WAS,7.13838709677419,14.2857142857143,2.7423,14,31,2.21428571428571,0,00-0036328,Antonio,Gibson,24,A.Gibson,36.8444288792621,-8.84442887926213,-0.680340683020164,0.230769230769231
2020,POST,18,James Conner,RB,PIT,4.70162162162162,9.09090909090909,2.94672727272727,11,37,3.36363636363636,1,00-0033553,James,Conner,30,J.Conner,49.0817699185812,-12.0817699185812,-1.09834271987102,0.181818181818182
2020,POST,18,Jonathan Taylor,RB,IND,4.12269230769231,14.2857142857143,2.69029411764706,21,78,3.71428571428571,1,00-0036223,Jonathan,Taylor,28,J.Taylor,89.5085839307984,-11.5085839307984,-0.548027806228496,0.19047619047619
2020,POST,18,Chris Carson,RB,SEA,3.63597402597403,0,2.64073333333333,16,77,4.8125,0,00-0033594,Christopher,Carson,32,C.Carson,87.9210412944163,-10.9210412944163,-0.682565080901021,0.25
2020,POST,18,Nick Chubb,RB,CLE,4.5675,11.1111111111111,3.1259375,18,76,4.22222222222222,0,00-0034791,Nicholas,Chubb,24,N.Chubb,87.6679152687105,-11.6679152687105,-0.648217514928359,0.277777777777778
2020,POST,18,Cam Akers,RB,LAR,3.2469465648855,50,2.60084615384615,28,131,4.67857142857143,1,00-0036414,Cam,Akers,23,C.Akers,122.685282065086,8.314717934914,0.296954211961214,0.357142857142857
2020,POST,18,Alvin Kamara,RB,NO,3.67575757575758,21.7391304347826,2.667,23,99,4.30434782608696,1,00-0033906,Alvin,Kamara,41,A.Kamara,82.0538449801548,16.9461550198452,0.736789348688923,0.391304347826087
2020,POST,18,David Montgomery,RB,CHI,5.16096774193548,0,2.6785,12,31,2.58333333333333,0,00-0035685,David,Montgomery,32,D.Montgomery,62.77321220431,-31.77321220431,-2.6477676836925,0.0833333333333333
2020,POST,19,Aaron Jones,RB,GB,2.46525252525252,21.4285714285714,2.31084615384615,14,99,7.07142857142857,1,00-0033293,Aaron,Jones,33,A.Jones,51.6186006078564,47.3813993921436,3.3843856708674,0.357142857142857
2020,POST,19,Gus Edwards,RB,BAL,3.56095238095238,20,2.8012,10,42,4.2,0,00-0034184,Gus,Edwards,35,G.Edwards,41.912348844858,0.0876511551420194,0.00876511551420194,0.3
2020,POST,19,J.K. Dobbins,RB,BAL,4.16476190476191,20,2.763125,10,42,4.2,0,00-0036158,Jkaylin,Dobbins,27,J.Dobbins,45.3852872904054,-3.38528729040537,-0.338528729040537,0.5
2020,POST,19,Ronald Jones,RB,TB,3.39338709677419,7.69230769230769,2.30253846153846,13,62,4.76923076923077,0,00-0034816,Ronald,Jones,27,R.Jones,61.3702425348451,0.629757465154874,0.0484428819349903,0.384615384615385
2020,POST,19,Leonard Fournette,RB,TB,3.82190476190476,29.4117647058824,2.52017647058824,17,63,3.70588235294118,0,00-0033856,Leonard,Fournette,28,L.Fournette,67.1277707949371,-4.12777079493711,-0.242810046761006,0.352941176470588
2020,POST,19,Jamaal Williams,RB,GB,2.54415384615385,8.33333333333333,2.10258333333333,12,65,5.41666666666667,0,00-0033948,Jamaal,Williams,30,J.Williams,53.3184257070684,11.6815742929316,0.973464524410968,0.75
2020,POST,19,Darrel Williams,RB,KC,2.92435897435897,30.7692307692308,2.80276923076923,13,78,6,0,00-0034301,Darrel,Williams,31,Darr.Williams,69.7364970658648,6.26350293413526,0.521958577844605,0.416666666666667
2020,POST,19,Nick Chubb,RB,CLE,3.82913043478261,23.0769230769231,3.34936363636364,13,69,5.30769230769231,0,00-0034791,Nicholas,Chubb,24,N.Chubb,65.5494128560881,3.45058714391189,0.265429780300915,0.384615384615385
2020,POST,19,Cam Akers,RB,LAR,3.83744444444444,0,2.90377777777778,18,90,5,1,00-0036414,Cam,Akers,23,C.Akers,89.7086507918999,0.291349208100115,0.0161860671166731,0.444444444444444
2020,POST,19,Alvin Kamara,RB,NO,3.51776470588235,27.7777777777778,2.76094444444444,18,85,4.72222222222222,0,00-0033906,Alvin,Kamara,41,A.Kamara,88.9530069135892,-6.95300691358915,-0.409000406681715,0.294117647058824
2020,POST,20,Darrel Williams,RB,KC,3.85846153846154,23.0769230769231,2.68383333333333,13,52,4,1,00-0034301,Darrel,Williams,31,Darr.Williams,41.6023804807662,5.39761951923377,0.449801626602814,0.416666666666667
2020,POST,20,Leonard Fournette,RB,TB,3.75436363636364,33.3333333333333,2.74263636363636,12,55,4.58333333333333,1,00-0033856,Leonard,Fournette,28,L.Fournette,40.609424889808,14.390575110192,1.199214592516,0.5
2020,POST,20,Ronald Jones,RB,TB,7.995625,20,2.57322222222222,10,16,1.6,0,00-0034816,Ronald,Jones,27,R.Jones,32.0768092650841,-16.0768092650841,-1.60768092650841,0.1
2020,POST,22,Ronald Jones,RB,TB,3.35131147540984,33.3333333333333,2.37591666666667,12,61,5.08333333333333,0,00-0034816,Ronald,Jones,27,R.Jones,60.1724817678861,0.827518232113903,0.0689598526761586,0.416666666666667
2020,POST,22,Leonard Fournette,RB,TB,3.08865168539326,56.25,2.6550625,16,89,5.5625,1,00-0033856,Leonard,Fournette,28,L.Fournette,49.1167351528207,39.8832648471794,2.49270405294871,0.6875
2021,REG,0,Mike Davis,RB,ATL,4.53536779324056,26.8115942028986,2.84151181102362,138,503,3.64492753623188,3,00-0032063,Michael,Davis,28,M.Davis,584.565973273072,-84.565973273072,-0.617269877905635,0.284671532846715
2021,REG,0,Aaron Jones,RB,GB,3.79795994993742,14.0350877192982,2.70278846153846,171,799,4.67251461988304,4,00-0033293,Aaron,Jones,33,A.Jones,748.298591352443,48.7014086475573,0.286478874397396,0.382352941176471
2021,REG,0,Najee Harris,RB,,3.9689,14.6579804560261,2.76706761565836,307,1200,3.90879478827362,7,00-0036893,Najee,Harris,22,N.Harris,1261.73188382108,-80.7318838210792,-0.268212238608237,0.335548172757475
2021,REG,0,Javonte Williams,RB,DEN,4.21217054263566,20.6896551724138,2.98663186813187,203,903,4.44827586206897,4,00-0036997,Javonte,Williams,33,J.Williams,885.666098180493,11.3339018195071,0.0563875712413289,0.36318407960199
2021,REG,0,Alex Collins,RB,SEA,3.92795620437956,10.1851851851852,2.71572631578947,108,411,3.80555555555556,2,00-0032426,Alex,Collins,41,A.Collins,489.143117887895,-90.1431178878954,-0.850406772527315,0.273584905660377
2021,REG,0,Austin Ekeler,RB,LAC,3.62948408342481,22.8155339805825,2.67872105263158,206,911,4.42233009708738,12,00-0033699,Austin,Ekeler,30,A.Ekeler,917.353184381243,-11.3531843812432,-0.0553813872255765,0.380487804878049
2021,REG,0,Myles Gaskin,RB,MIA,3.96648692810458,16.1849710982659,2.76124203821656,173,612,3.53757225433526,3,00-0035311,Myles,Gaskin,37,M.Gaskin,722.235108801233,-115.235108801233,-0.673889525153411,0.309941520467836
2021,REG,0,Tony Pollard,RB,DAL,3.31457579972184,16.1538461538462,2.922464,130,719,5.53076923076923,2,00-0035261,Tony,Pollard,20,T.Pollard,604.341250844134,102.658749155867,0.814751977427512,0.412698412698413
2021,REG,0,Elijah Mitchell,RB,SF,3.74261682242991,39.6135265700483,2.90675935828877,207,963,4.65217391304348,5,00-0036567,Elijah,Mitchell,25,E.Mitchell,891.70992757849,57.2900724215102,0.279463767909806,0.390243902439024
2021,REG,0,Devontae Booker,RB,NYG,3.4227150084317,16.551724137931,2.61904615384616,145,593,4.08965517241379,2,00-0032972,Devontae,Booker,28,D.Booker,592.75692089199,-34.7569208919899,-0.243055390853076,0.391608391608392
2021,REG,0,Ezekiel Elliott,RB,DAL,3.71306387225549,15.6118143459916,2.78076923076923,237,1002,4.22784810126582,10,00-0033045,Ezekiel,Elliott,21,E.Elliott,1034.80161431178,-44.8016143117786,-0.191459890221276,0.38034188034188
2021,REG,0,Mark Ingram,RB,NO,4.40703971119133,38.75,2.81260264900662,160,554,3.4625,2,00-0027966,Mark,Ingram,14,M.Ingram,601.323861447877,-55.3238614478768,-0.352381283107495,0.32484076433121
2021,REG,0,Cordarrelle Patterson,RB,ATL,4.36252427184466,37.2549019607843,2.84697902097902,153,618,4.03921568627451,6,00-0030578,Cordarrelle,Patterson,84,C.Patterson,617.081731887562,-9.08173188756234,-0.0601439197851811,0.357615894039735
2021,REG,0,Dalvin Cook,RB,,3.97244176013805,26.5060240963856,2.79243457943925,249,1159,4.65461847389558,6,00-0033893,Dalvin,Cook,33,D.Cook,1100.35965183507,37.6403481649338,0.155538628780718,0.380165289256198
2021,REG,0,Rashaad Penny,RB,SEA,2.86523364485981,18.4873949579832,2.70710091743119,119,749,6.29411764705882,6,00-0034750,Rashaad,Penny,20,R.Penny,528.679758001446,217.320241998554,1.85743796579961,0.393162393162393
2021,REG,0,Zack Moss,RB,BUF,4.04350724637681,20.8333333333333,2.84135632183908,96,345,3.59375,4,00-0036251,Zaccheus,Moss,20,Z.Moss,419.89625042008,-74.8962504200797,-0.780169275209163,0.354166666666667
2021,REG,0,Melvin Gordon,RB,DEN,3.81919389978214,31.0344827586207,2.74742934782609,203,918,4.52216748768473,8,00-0032144,Melvin,Gordon,25,M.Gordon,809.361302952197,73.6386970478026,0.373800492628439,0.380710659898477
2021,REG,0,Josh Jacobs,RB,LV,4.02266055045872,17.5115207373272,2.69323880597015,217,872,4.0184331797235,9,00-0035700,Joshua,Jacobs,28,J.Jacobs,864.203786083641,-13.2037860836412,-0.0634797407867363,0.418269230769231
2021,REG,0,A.J. Dillon,RB,GB,3.52399750933998,21.3903743315508,2.55042458100559,187,803,4.29411764705882,5,00-0036265,Algiers,Dillon,28,A.Dillon,753.777916834249,47.2220831657513,0.253882167557803,0.451612903225806
2021,REG,0,Damien Harris,RB,NE,3.58487621097955,31.6831683168317,2.646,202,929,4.5990099009901,15,00-0035657,Damien,Harris,37,D.Harris,783.12051912456,110.87948087544,0.565711637119594,0.423469387755102
2021,REG,0,Alvin Kamara,RB,,4.51638084632517,31.25,2.77337264150943,240,898,3.74166666666667,4,00-0033906,Alvin,Kamara,41,A.Kamara,1025.00719145379,-140.007191453795,-0.588265510310061,0.315126050420168
2021,REG,0,Ronald Jones,RB,TB,3.81144859813084,22.7722772277228,2.52681111111111,101,428,4.23762376237624,4,00-0034816,Ronald,Jones,27,R.Jones,442.747517892507,-17.7475178925074,-0.177475178925074,0.4
2021,REG,0,Devin Singletary,RB,BUF,3.71475862068966,13.8297872340426,2.87845454545455,188,870,4.62765957446809,7,00-0035250,Devin,Singletary,26,D.Singletary,843.357283770685,16.6427162293147,0.089960628266566,0.367567567567568
2021,REG,0,Rhamondre Stevenson,RB,NE,3.58516501650165,41.3533834586466,2.6878547008547,133,606,4.55639097744361,5,00-0036875,Rhamondre,Stevenson,38,R.Stevenson,534.419514995035,67.5804850049652,0.511973371249737,0.439393939393939
2021,REG,0,Saquon Barkley,RB,NYG,4.03905564924115,21.6049382716049,2.88926573426573,162,593,3.66049382716049,2,00-0034844,Saquon,Barkley,26,S.Barkley,634.552964769989,-44.5529647699888,-0.276726489254589,0.322981366459627
2021,REG,0,Jamaal Williams,RB,DET,3.74777038269551,21.5686274509804,2.73428472222222,153,601,3.9281045751634,3,00-0033948,Jamaal,Williams,30,J.Williams,653.629318737678,-49.629318737678,-0.326508675905776,0.368421052631579
2021,REG,0,Joe Mixon,RB,,4.22438174273859,18.8356164383562,2.88631343283582,292,1205,4.12671232876712,13,00-0033897,Joe,Mixon,28,J.Mixon,1200.364897665,-21.3648976649959,-0.0744421521428427,0.358885017421603
2021,REG,0,Nick Chubb,RB,,3.58712470214456,26.3157894736842,3.17025,228,1259,5.5219298245614,8,00-0034791,Nicholas,Chubb,24,N.Chubb,973.491220099251,254.508779900749,1.12614504380862,0.420353982300885
