game_id,pfr_game_id,season,week,game_type,team,opponent,pfr_player_name,pfr_player_id,carries,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,receiving_broken_tackles
2024_15_NE_ARI,202412150crd,2024,15,REG,ARI,NE,Clayton Tune,TuneCl00,1,-1,-1,0,0,0,
2024_15_NE_ARI,202412150crd,2024,15,REG,NE,ARI,Rhamondre Stevenson,StevRh00,13,27,2.1,42,3.2,3,
2024_15_NE_ARI,202412150crd,2024,15,REG,NE,ARI,Antonio Gibson,GibsAn00,7,-4,-0.6,37,5.3,2,
2024_15_NE_ARI,202412150crd,2024,15,REG,NE,ARI,Drake Maye,MayeDr00,4,14,3.5,0,0,0,
2024_15_IND_DEN,202412150den,2024,15,REG,DEN,IND,Bo Nix,NixxBo00,8,22,2.8,1,0.1,0,
2024_15_IND_DEN,202412150den,2024,15,REG,DEN,IND,Jaleel McLaughlin,McLaJa00,7,14,2,7,1,0,
2024_15_IND_DEN,202412150den,2024,15,REG,DEN,IND,Javonte Williams,WillJa10,6,7,1.2,8,1.3,0,
2024_15_IND_DEN,202412150den,2024,15,REG,DEN,IND,Audric Estime,EstiAu00,5,3,0.6,10,2,1,
2024_15_IND_DEN,202412150den,2024,15,REG,DEN,IND,Marvin Mims,MimsMa00,1,0,0,0,0,0,
2024_15_IND_DEN,202412150den,2024,15,REG,IND,DEN,Jonathan Taylor,TaylJo02,22,77,3.5,30,1.4,2,
2024_15_IND_DEN,202412150den,2024,15,REG,IND,DEN,Anthony Richardson,RichAn03,7,35,5,11,1.6,1,
2024_15_IND_DEN,202412150den,2024,15,REG,IND,DEN,Tyler Goodson,GoodTy00,1,1,1,2,2,0,
2024_15_IND_DEN,202412150den,2024,15,REG,IND,DEN,Adonai Mitchell,MitcAd00,1,-10,-10,0,0,0,
2024_15_IND_DEN,202412150den,2024,15,REG,IND,DEN,Trey Sermon,SermTr00,1,1,1,2,2,0,
2024_15_BUF_DET,202412150det,2024,15,REG,DET,BUF,Jahmyr Gibbs,GibbJa01,8,23,2.9,8,1,1,
2024_15_BUF_DET,202412150det,2024,15,REG,DET,BUF,David Montgomery,MontDa01,5,1,0.2,3,0.6,0,
2024_15_BUF_DET,202412150det,2024,15,REG,DET,BUF,Jared Goff,GoffJa00,2,13,6.5,0,0,0,
2024_15_BUF_DET,202412150det,2024,15,REG,BUF,DET,James Cook,CookJa01,14,55,3.9,50,3.6,0,
2024_15_BUF_DET,202412150det,2024,15,REG,BUF,DET,Josh Allen,AlleJo02,11,53,4.8,15,1.4,1,
2024_15_BUF_DET,202412150det,2024,15,REG,BUF,DET,Ray Davis,DaviRa04,7,4,0.6,11,1.6,1,
2024_15_BUF_DET,202412150det,2024,15,REG,BUF,DET,Ty Johnson,JohnTy02,2,4,2,5,2.5,0,
2024_15_TB_LAC,202412150sdg,2024,15,REG,LAC,TB,Gus Edwards,EdwaGu00,8,9,1.1,14,1.8,2,
2024_15_TB_LAC,202412150sdg,2024,15,REG,LAC,TB,Kimani Vidal,VidaKi00,3,6,2,3,1,1,
2024_15_TB_LAC,202412150sdg,2024,15,REG,TB,LAC,Bucky Irving,IrviBu00,15,37,2.5,80,5.3,1,
2024_15_TB_LAC,202412150sdg,2024,15,REG,TB,LAC,Rachaad White,WhitRa01,15,28,1.9,36,2.4,2,
2024_15_TB_LAC,202412150sdg,2024,15,REG,TB,LAC,Sean Tucker,TuckSe00,7,6,0.9,11,1.6,0,
2024_15_TB_LAC,202412150sdg,2024,15,REG,TB,LAC,Baker Mayfield,MayfBa00,2,21,10.5,4,2,1,
2024_15_PIT_PHI,202412150phi,2024,15,REG,PHI,PIT,Saquon Barkley,BarkSa00,19,36,1.9,29,1.5,2,
2024_15_PIT_PHI,202412150phi,2024,15,REG,PHI,PIT,Jalen Hurts,HurtJa00,15,27,1.8,18,1.2,2,
2024_15_PIT_PHI,202412150phi,2024,15,REG,PHI,PIT,Kenneth Gainwell,GainKe00,7,8,1.1,12,1.7,0,
2024_15_PIT_PHI,202412150phi,2024,15,REG,PHI,PIT,DeVonta Smith,SmitDe07,1,0,0,1,1,0,
2024_15_PIT_PHI,202412150phi,2024,15,REG,PIT,PHI,Najee Harris,HarrNa00,6,7,1.2,7,1.2,0,
2024_15_PIT_PHI,202412150phi,2024,15,REG,PIT,PHI,Jaylen Warren,WarrJa01,4,5,1.3,7,1.8,0,
2024_15_PIT_PHI,202412150phi,2024,15,REG,PIT,PHI,Russell Wilson,WilsRu00,4,13,3.3,0,0,0,
2024_15_PIT_PHI,202412150phi,2024,15,REG,PIT,PHI,Cordarrelle Patterson,PattCo00,2,7,3.5,2,1,0,
2024_15_PIT_PHI,202412150phi,2024,15,REG,PIT,PHI,Justin Fields,FielJu00,1,8,8,0,0,0,
2024_15_GB_SEA,202412150sea,2024,15,REG,SEA,GB,Zach Charbonnet,CharZa00,8,38,4.8,16,2,1,
2024_15_GB_SEA,202412150sea,2024,15,REG,SEA,GB,George Holani,HolaGe00,3,7,2.3,3,1,0,
2024_15_GB_SEA,202412150sea,2024,15,REG,SEA,GB,Kenny McIntosh,McInKe00,3,6,2,3,1,0,
2024_15_GB_SEA,202412150sea,2024,15,REG,SEA,GB,Sam Howell,HoweSa00,1,0,0,2,2,1,
2024_15_GB_SEA,202412150sea,2024,15,REG,SEA,GB,Geno Smith,SmitGe00,1,5,5,0,0,0,
2024_15_GB_SEA,202412150sea,2024,15,REG,GB,SEA,Josh Jacobs,JacoJo01,26,66,2.5,28,1.1,1,
2024_15_GB_SEA,202412150sea,2024,15,REG,GB,SEA,Jayden Reed,ReedJa03,3,20,6.7,7,2.3,1,
2024_15_GB_SEA,202412150sea,2024,15,REG,GB,SEA,Emanuel Wilson,WilsEm00,3,5,1.7,4,1.3,0,
2024_15_GB_SEA,202412150sea,2024,15,REG,GB,SEA,Chris Brooks,BrooCh00,1,4,4,2,2,0,
2024_15_GB_SEA,202412150sea,2024,15,REG,GB,SEA,Jordan Love,LoveJo03,1,4,4,0,0,0,
2024_15_CHI_MIN,202412160min,2024,15,REG,MIN,CHI,Aaron Jones,JoneAa00,18,55,3.1,31,1.7,0,
2024_15_CHI_MIN,202412160min,2024,15,REG,MIN,CHI,Cam Akers,AkerCa00,10,6,0.6,18,1.8,0,
2024_15_CHI_MIN,202412160min,2024,15,REG,MIN,CHI,Ty Chandler,ChanTy01,1,2,2,2,2,0,
2024_15_CHI_MIN,202412160min,2024,15,REG,CHI,MIN,D'Andre Swift,SwifDA00,19,45,2.4,34,1.8,0,
2024_15_CHI_MIN,202412160min,2024,15,REG,CHI,MIN,Caleb Williams,WillCa03,4,-1,-0.3,4,1,0,
2024_15_CHI_MIN,202412160min,2024,15,REG,CHI,MIN,Travis Homer,HomeTr00,3,4,1.3,3,1,0,
2024_15_CHI_MIN,202412160min,2024,15,REG,CHI,MIN,D.J. Moore,MoorD.00,3,18,6,6,2,0,
2024_15_ATL_LV,202412160rai,2024,15,REG,LV,ATL,Alexander Mattison,MattAl01,7,11,1.6,10,1.4,1,
2024_15_ATL_LV,202412160rai,2024,15,REG,LV,ATL,Sincere McCormick,McCoSi00,7,6,0.9,2,0.3,0,
2024_15_ATL_LV,202412160rai,2024,15,REG,LV,ATL,Desmond Ridder,RiddDe00,5,14,2.8,14,2.8,0,
2024_15_ATL_LV,202412160rai,2024,15,REG,LV,ATL,Ameer Abdullah,AbduAm00,3,1,0.3,7,2.3,0,
2024_15_ATL_LV,202412160rai,2024,15,REG,ATL,LV,Bijan Robinson,RobiBi01,22,70,3.2,55,2.5,1,
2024_15_ATL_LV,202412160rai,2024,15,REG,ATL,LV,Tyler Allgeier,AllgTy00,12,19,1.6,24,2,2,
2024_15_ATL_LV,202412160rai,2024,15,REG,ATL,LV,Kirk Cousins,CousKi00,3,-2,-0.7,2,0.7,0,
2024_16_DEN_LAC,202412190sdg,2024,16,REG,LAC,DEN,Gus Edwards,EdwaGu00,14,11,0.8,57,4.1,0,
2024_16_DEN_LAC,202412190sdg,2024,16,REG,LAC,DEN,Justin Herbert,HerbJu00,8,9,1.1,19,2.4,1,
2024_16_DEN_LAC,202412190sdg,2024,16,REG,LAC,DEN,Kimani Vidal,VidaKi00,5,17,3.4,7,1.4,0,
2024_16_DEN_LAC,202412190sdg,2024,16,REG,LAC,DEN,Derius Davis,DaviDe02,1,-3,-3,0,0,0,
2024_16_DEN_LAC,202412190sdg,2024,16,REG,DEN,LAC,Audric Estime,EstiAu00,9,19,2.1,29,3.2,0,
2024_16_DEN_LAC,202412190sdg,2024,16,REG,DEN,LAC,Blake Watson,WatsBl00,4,7,1.8,3,0.8,0,
2024_16_DEN_LAC,202412190sdg,2024,16,REG,DEN,LAC,Javonte Williams,WillJa10,4,16,4,8,2,0,
2024_16_DEN_LAC,202412190sdg,2024,16,REG,DEN,LAC,Bo Nix,NixxBo00,3,25,8.3,0,0,0,
2024_16_DEN_LAC,202412190sdg,2024,16,REG,DEN,LAC,Marvin Mims,MimsMa00,1,2,2,1,1,0,
2024_16_HOU_KC,202412210kan,2024,16,REG,KC,HOU,Kareem Hunt,HuntKa00,11,39,3.5,16,1.5,0,
2024_16_HOU_KC,202412210kan,2024,16,REG,KC,HOU,Isiah Pacheco,PachIs00,9,15,1.7,11,1.2,0,
2024_16_HOU_KC,202412210kan,2024,16,REG,KC,HOU,Patrick Mahomes,MahoPa00,5,16,3.2,17,3.4,0,
2024_16_HOU_KC,202412210kan,2024,16,REG,KC,HOU,Xavier Worthy,WortXa00,3,7,2.3,3,1,0,
2024_16_HOU_KC,202412210kan,2024,16,REG,HOU,KC,Joe Mixon,MixoJo00,14,36,2.6,21,1.5,1,
2024_16_HOU_KC,202412210kan,2024,16,REG,HOU,KC,C.J. Stroud,StroCJ00,2,22,11,1,0.5,0,
2024_16_HOU_KC,202412210kan,2024,16,REG,HOU,KC,Dameon Pierce,PierDa01,1,2,2,2,2,0,
2024_16_PIT_BAL,202412210rav,2024,16,REG,BAL,PIT,Derrick Henry,HenrDe00,24,110,4.6,52,2.2,3,
2024_16_PIT_BAL,202412210rav,2024,16,REG,BAL,PIT,Lamar Jackson,JackLa00,9,19,2.1,3,0.3,0,
2024_16_PIT_BAL,202412210rav,2024,16,REG,BAL,PIT,Justice Hill,HillJu00,2,12,6,18,9,1,
2024_16_PIT_BAL,202412210rav,2024,16,REG,BAL,PIT,Rasheen Ali,AlixRa00,1,2,2,0,0,0,
2024_16_PIT_BAL,202412210rav,2024,16,REG,BAL,PIT,Mark Andrews,AndrMa00,1,0,0,1,1,0,
2024_16_PIT_BAL,202412210rav,2024,16,REG,BAL,PIT,Zay Flowers,FlowZa00,1,3,3,0,0,0,
2024_16_PIT_BAL,202412210rav,2024,16,REG,PIT,BAL,Jaylen Warren,WarrJa01,12,25,2.1,23,1.9,2,
2024_16_PIT_BAL,202412210rav,2024,16,REG,PIT,BAL,Najee Harris,HarrNa00,9,19,2.1,23,2.6,2,
2024_16_PIT_BAL,202412210rav,2024,16,REG,PIT,BAL,Russell Wilson,WilsRu00,3,27,9,0,0,0,
2024_16_NYG_ATL,202412220atl,2024,16,REG,ATL,NYG,Bijan Robinson,RobiBi01,22,43,2,51,2.3,0,
2024_16_NYG_ATL,202412220atl,2024,16,REG,ATL,NYG,Tyler Allgeier,AllgTy00,11,14,1.3,8,0.7,0,
2024_16_NYG_ATL,202412220atl,2024,16,REG,ATL,NYG,Michael Penix,PeniMi00,4,2,0.5,1,0.3,0,
2024_16_NYG_ATL,202412220atl,2024,16,REG,ATL,NYG,Ray-Ray McCloud,McClRa00,1,7,7,1,1,0,
2024_16_NYG_ATL,202412220atl,2024,16,REG,NYG,ATL,Tyrone Tracy Jr.,TracTy00,7,14,2,12,1.7,0,
2024_16_NYG_ATL,202412220atl,2024,16,REG,NYG,ATL,Devin Singletary,SingDe00,4,8,2,4,1,0,
2024_16_NYG_ATL,202412220atl,2024,16,REG,NYG,ATL,Drew Lock,LockDr00,1,0,0,1,1,0,
2024_16_NYG_ATL,202412220atl,2024,16,REG,NYG,ATL,Darius Slayton,SlayDa01,1,4,4,2,2,0,
2024_16_ARI_CAR,202412220car,2024,16,REG,CAR,ARI,Chuba Hubbard,HubbCh01,25,73,2.9,79,3.2,3,
2024_16_ARI_CAR,202412220car,2024,16,REG,CAR,ARI,Bryce Young,YounBr01,5,62,12.4,6,1.2,0,
2024_16_ARI_CAR,202412220car,2024,16,REG,CAR,ARI,Raheem Blackshear,BlacRa00,3,5,1.7,8,2.7,0,
2024_16_ARI_CAR,202412220car,2024,16,REG,CAR,ARI,Mike Boone,BoonMi00,1,1,1,0,0,0,
2024_16_ARI_CAR,202412220car,2024,16,REG,CAR,ARI,David Moore,MoorDa03,1,0,0,0,0,0,
2024_16_ARI_CAR,202412220car,2024,16,REG,CAR,ARI,Deven Thompkins,ThomDe07,1,7,7,2,2,0,
2024_16_ARI_CAR,202412220car,2024,16,REG,ARI,CAR,James Conner,ConnJa00,15,75,5,42,2.8,4,
2024_16_ARI_CAR,202412220car,2024,16,REG,ARI,CAR,Kyler Murray,MurrKy00,8,54,6.8,9,1.1,1,
2024_16_ARI_CAR,202412220car,2024,16,REG,ARI,CAR,Michael Carter,CartMi03,5,7,1.4,11,2.2,0,
2024_16_ARI_CAR,202412220car,2024,16,REG,ARI,CAR,Greg Dortch,DortGr01,1,6,6,2,2,0,
2024_16_DET_CHI,202412220chi,2024,16,REG,CHI,DET,D'Andre Swift,SwifDA00,9,13,1.4,7,0.8,0,
2024_16_DET_CHI,202412220chi,2024,16,REG,CHI,DET,Caleb Williams,WillCa03,6,17,2.8,17,2.8,0,
2024_16_DET_CHI,202412220chi,2024,16,REG,CHI,DET,Roschon Johnson,JohnRo07,1,2,2,1,1,0,
2024_16_DET_CHI,202412220chi,2024,16,REG,CHI,DET,D.J. Moore,MoorD.00,1,1,1,1,1,0,
2024_16_DET_CHI,202412220chi,2024,16,REG,DET,CHI,Jahmyr Gibbs,GibbJa01,23,47,2,62,2.7,2,
2024_16_DET_CHI,202412220chi,2024,16,REG,DET,CHI,Craig Reynolds,ReynCr00,4,12,3,6,1.5,0,
2024_16_DET_CHI,202412220chi,2024,16,REG,DET,CHI,Jermar Jefferson,JeffJe00,3,7,2.3,6,2,0,
2024_16_DET_CHI,202412220chi,2024,16,REG,DET,CHI,Jared Goff,GoffJa00,1,-1,-1,0,0,0,
2024_16_DET_CHI,202412220chi,2024,16,REG,DET,CHI,Jameson Williams,WillJa11,1,7,7,0,0,0,
2024_16_CLE_CIN,202412220cin,2024,16,REG,CIN,CLE,Chase Brown,BrowCh10,18,69,3.8,22,1.2,1,
2024_16_CLE_CIN,202412220cin,2024,16,REG,CIN,CLE,Joe Burrow,BurrJo01,2,19,9.5,0,0,0,
2024_16_CLE_CIN,202412220cin,2024,16,REG,CIN,CLE,Jake Browning,BrowJa08,1,-1,-1,0,0,0,
2024_16_CLE_CIN,202412220cin,2024,16,REG,CIN,CLE,Ja'Marr Chase,ChasJa00,1,7,7,0,0,0,
2024_16_CLE_CIN,202412220cin,2024,16,REG,CLE,CIN,Jerome Ford,FordJe00,11,83,7.5,9,0.8,0,
2024_16_CLE_CIN,202412220cin,2024,16,REG,CLE,CIN,Dorian Thompson-Robinson,ThomDo02,9,49,5.4,0,0,0,
2024_16_CLE_CIN,202412220cin,2024,16,REG,CLE,CIN,D'Onta Foreman,ForeDO00,2,1,0.5,0,0,0,
2024_16_CLE_CIN,202412220cin,2024,16,REG,CLE,CIN,Pierre Strong,StroPi00,2,4,2,2,1,0,
2024_16_TEN_IND,202412220clt,2024,16,REG,IND,TEN,Jonathan Taylor,TaylJo02,29,123,4.2,95,3.3,2,
2024_16_TEN_IND,202412220clt,2024,16,REG,IND,TEN,Anthony Richardson,RichAn03,9,52,5.8,18,2,1,
2024_16_TEN_IND,202412220clt,2024,16,REG,IND,TEN,Trey Sermon,SermTr00,8,7,0.9,18,2.3,2,
2024_16_TEN_IND,202412220clt,2024,16,REG,IND,TEN,Tyler Goodson,GoodTy00,4,10,2.5,12,3,0,
2024_16_TEN_IND,202412220clt,2024,16,REG,TEN,IND,Tyjae Spears,SpeaTy00,10,5,0.5,22,2.2,3,
2024_16_TEN_IND,202412220clt,2024,16,REG,TEN,IND,Tony Pollard,PollTo00,8,3,0.4,32,4,2,
2024_16_TEN_IND,202412220clt,2024,16,REG,TEN,IND,Mason Rudolph,RudoMa00,4,0,0,3,0.8,0,
2024_16_LA_NYJ,202412220nyj,2024,16,REG,NYJ,LA,Breece Hall,HallBr03,14,28,2,24,1.7,1,
2024_16_LA_NYJ,202412220nyj,2024,16,REG,NYJ,LA,Isaiah Davis,DaviIs00,3,5,1.7,7,2.3,0,
2024_16_LA_NYJ,202412220nyj,2024,16,REG,NYJ,LA,Braelon Allen,AlleBr05,2,3,1.5,2,1,0,
2024_16_LA_NYJ,202412220nyj,2024,16,REG,NYJ,LA,Aaron Rodgers,RodgAa00,1,6,6,0,0,0,
2024_16_LA_NYJ,202412220nyj,2024,16,REG,LA,NYJ,Kyren Williams,WillKy02,23,57,2.5,65,2.8,10,
2024_16_LA_NYJ,202412220nyj,2024,16,REG,LA,NYJ,Blake Corum,CoruBl00,5,9,1.8,5,1,0,
2024_16_LA_NYJ,202412220nyj,2024,16,REG,LA,NYJ,Matthew Stafford,StafMa00,3,-4,-1.3,0,0,0,
2024_16_PHI_WAS,202412220was,2024,16,REG,WAS,PHI,Brian Robinson Jr.,RobiBr01,10,16,1.6,8,0.8,0,
2024_16_PHI_WAS,202412220was,2024,16,REG,WAS,PHI,Jayden Daniels,DaniJa02,9,57,6.3,24,2.7,0,
2024_16_PHI_WAS,202412220was,2024,16,REG,WAS,PHI,Chris Rodriguez,RodrCh00,3,2,0.7,3,1,0,
2024_16_PHI_WAS,202412220was,2024,16,REG,WAS,PHI,Jeremy McNichols,McNiJe00,2,-1,-0.5,4,2,0,
2024_16_PHI_WAS,202412220was,2024,16,REG,PHI,WAS,Saquon Barkley,BarkSa00,29,122,4.2,28,1,1,
2024_16_PHI_WAS,202412220was,2024,16,REG,PHI,WAS,Kenneth Gainwell,GainKe00,4,4,1,3,0.8,0,
2024_16_PHI_WAS,202412220was,2024,16,REG,PHI,WAS,Jalen Hurts,HurtJa00,3,39,13,2,0.7,0,
2024_16_PHI_WAS,202412220was,2024,16,REG,PHI,WAS,Kenny Pickett,PickKe00,3,13,4.3,0,0,0,
2024_16_MIN_SEA,202412220sea,2024,16,REG,SEA,MIN,Kenneth Walker III,WalkKe00,8,16,2,15,1.9,0,
2024_16_MIN_SEA,202412220sea,2024,16,REG,SEA,MIN,Kenny McIntosh,McInKe00,3,8,2.7,6,2,0,
2024_16_MIN_SEA,202412220sea,2024,16,REG,SEA,MIN,Zach Charbonnet,CharZa00,1,-1,-1,0,0,0,
2024_16_MIN_SEA,202412220sea,2024,16,REG,SEA,MIN,Julian Love,LoveJu00,1,0,0,2,2,0,
2024_16_MIN_SEA,202412220sea,2024,16,REG,SEA,MIN,Geno Smith,SmitGe00,1,7,7,1,1,0,
2024_16_MIN_SEA,202412220sea,2024,16,REG,SEA,MIN,Jaxon Smith-Njigba,SmitJa06,1,2,2,3,3,0,
2024_16_MIN_SEA,202412220sea,2024,16,REG,MIN,SEA,Aaron Jones,JoneAa00,18,34,1.9,33,1.8,0,
2024_16_MIN_SEA,202412220sea,2024,16,REG,MIN,SEA,Sam Darnold,DarnSa00,5,11,2.2,0,0,0,
2024_16_MIN_SEA,202412220sea,2024,16,REG,MIN,SEA,Cam Akers,AkerCa00,1,2,2,1,1,0,
2024_16_NE_BUF,202412220buf,2024,16,REG,BUF,NE,James Cook,CookJa01,11,55,5,45,4.1,0,
2024_16_NE_BUF,202412220buf,2024,16,REG,BUF,NE,Josh Allen,AlleJo02,6,15,2.5,15,2.5,1,
2024_16_NE_BUF,202412220buf,2024,16,REG,BUF,NE,Ty Johnson,JohnTy02,6,14,2.3,16,2.7,1,
2024_16_NE_BUF,202412220buf,2024,16,REG,BUF,NE,Ray Davis,DaviRa04,5,7,1.4,5,1,1,
2024_16_NE_BUF,202412220buf,2024,16,REG,NE,BUF,Rhamondre Stevenson,StevRh00,12,29,2.4,31,2.6,2,
2024_16_NE_BUF,202412220buf,2024,16,REG,NE,BUF,Antonio Gibson,GibsAn00,10,15,1.5,13,1.3,1,
2024_16_NE_BUF,202412220buf,2024,16,REG,NE,BUF,Drake Maye,MayeDr00,6,28,4.7,2,0.3,0,
2024_16_NE_BUF,202412220buf,2024,16,REG,NE,BUF,Demario Douglas,DougDe00,1,6,6,0,0,0,
2024_16_NE_BUF,202412220buf,2024,16,REG,NE,BUF,Dell Pettus,PettDe00,1,2,2,0,0,0,
2024_16_JAX_LV,202412220rai,2024,16,REG,LV,JAX,Alexander Mattison,MattAl01,12,10,0.8,17,1.4,0,
2024_16_JAX_LV,202412220rai,2024,16,REG,LV,JAX,Ameer Abdullah,AbduAm00,7,24,3.4,14,2,0,
2024_16_JAX_LV,202412220rai,2024,16,REG,LV,JAX,Aidan O'Connell,OConAi00,7,6,0.9,6,0.9,0,
2024_16_JAX_LV,202412220rai,2024,16,REG,LV,JAX,Tre Tucker,TuckTr00,1,-8,-8,0,0,0,
2024_16_JAX_LV,202412220rai,2024,16,REG,JAX,LV,Tank Bigsby,BigsTa00,12,28,2.3,22,1.8,2,
2024_16_JAX_LV,202412220rai,2024,16,REG,JAX,LV,Travis Etienne,EtieTr00,9,13,1.4,9,1,0,
2024_16_SF_MIA,202412220mia,2024,16,REG,MIA,SF,De'Von Achane,AchaDe00,17,95,5.6,25,1.5,0,
2024_16_SF_MIA,202412220mia,2024,16,REG,MIA,SF,Raheem Mostert,MostRa00,8,15,1.9,16,2,0,
2024_16_SF_MIA,202412220mia,2024,16,REG,MIA,SF,Tua Tagovailoa,TagoTu00,2,-1,-0.5,0,0,0,
2024_16_SF_MIA,202412220mia,2024,16,REG,MIA,SF,Jeff Wilson,WilsJe01,2,7,3.5,5,2.5,0,
2024_16_SF_MIA,202412220mia,2024,16,REG,MIA,SF,Alec Ingold,IngoAl01,1,2,2,2,2,0,
2024_16_SF_MIA,202412220mia,2024,16,REG,SF,MIA,Patrick Taylor,TaylPa01,8,8,1,16,2,0,
2024_16_SF_MIA,202412220mia,2024,16,REG,SF,MIA,Deebo Samuel,SamuDe00,5,16,3.2,9,1.8,0,
2024_16_SF_MIA,202412220mia,2024,16,REG,SF,MIA,Brock Purdy,PurdBr00,4,19,4.8,7,1.8,0,
2024_16_SF_MIA,202412220mia,2024,16,REG,SF,MIA,Kyle Juszczyk,JuszKy00,1,4,4,2,2,0,
2024_16_TB_DAL,202412220dal,2024,16,REG,DAL,TB,Rico Dowdle,DowdRi01,13,14,1.1,9,0.7,0,
2024_16_TB_DAL,202412220dal,2024,16,REG,DAL,TB,Cooper Rush,RushCo00,3,-4,-1.3,0,0,0,
2024_16_TB_DAL,202412220dal,2024,16,REG,DAL,TB,KaVontae Turpin,TurpKa00,3,6,2,5,1.7,0,
2024_16_TB_DAL,202412220dal,2024,16,REG,DAL,TB,Ezekiel Elliott,ElliEz00,1,0,0,1,1,0,
2024_16_TB_DAL,202412220dal,2024,16,REG,TB,DAL,Bucky Irving,IrviBu00,16,35,2.2,33,2.1,1,
2024_16_TB_DAL,202412220dal,2024,16,REG,TB,DAL,Baker Mayfield,MayfBa00,3,38,12.7,4,1.3,0,
2024_16_TB_DAL,202412220dal,2024,16,REG,TB,DAL,Rachaad White,WhitRa01,3,4,1.3,6,2,0,
2024_16_TB_DAL,202412220dal,2024,16,REG,TB,DAL,Sterling Shepard,ShepSt00,1,3,3,11,11,1,
2024_16_NO_GB,202412230gnb,2024,16,REG,GB,NO,Josh Jacobs,JacoJo01,13,37,2.8,32,2.5,2,
2024_16_NO_GB,202412230gnb,2024,16,REG,GB,NO,Emanuel Wilson,WilsEm00,11,32,2.9,20,1.8,1,
2024_16_NO_GB,202412230gnb,2024,16,REG,GB,NO,Chris Brooks,BrooCh00,6,4,0.7,19,3.2,3,
2024_16_NO_GB,202412230gnb,2024,16,REG,GB,NO,Malik Willis,WillMa12,3,-2,-0.7,0,0,0,
2024_16_NO_GB,202412230gnb,2024,16,REG,GB,NO,Christian Watson,WatsCh00,2,23,11.5,0,0,0,
2024_16_NO_GB,202412230gnb,2024,16,REG,GB,NO,Tucker Kraft,KrafTu00,1,2,2,0,0,0,
2024_16_NO_GB,202412230gnb,2024,16,REG,GB,NO,Jordan Love,LoveJo03,1,2,2,0,0,0,
2024_16_NO_GB,202412230gnb,2024,16,REG,GB,NO,Bo Melton,MeltBo00,1,7,7,7,7,1,
2024_16_NO_GB,202412230gnb,2024,16,REG,GB,NO,Jayden Reed,ReedJa03,1,5,5,0,0,0,
2024_16_NO_GB,202412230gnb,2024,16,REG,NO,GB,Kendre Miller,MillKe01,8,1,0.1,14,1.8,1,
2024_16_NO_GB,202412230gnb,2024,16,REG,NO,GB,Spencer Rattler,RattSp00,5,28,5.6,0,0,0,
2024_16_NO_GB,202412230gnb,2024,16,REG,NO,GB,Jordan Mims,MimsJo00,4,13,3.3,3,0.8,0,
2024_16_NO_GB,202412230gnb,2024,16,REG,NO,GB,Jamaal Williams,WillJa06,3,5,1.7,3,1,0,
2024_17_KC_PIT,202412250pit,2024,17,REG,PIT,KC,Najee Harris,HarrNa00,13,74,5.7,0,0,0,
2024_17_KC_PIT,202412250pit,2024,17,REG,PIT,KC,Jaylen Warren,WarrJa01,11,71,6.5,0,0,0,
2024_17_KC_PIT,202412250pit,2024,17,REG,PIT,KC,Russell Wilson,WilsRu00,6,55,9.2,0,0,0,
2024_17_KC_PIT,202412250pit,2024,17,REG,PIT,KC,Cordarrelle Patterson,PattCo00,1,2,2,0,0,0,
2024_17_KC_PIT,202412250pit,2024,17,REG,KC,PIT,Kareem Hunt,HuntKa00,9,20,2.2,0,0,0,
2024_17_KC_PIT,202412250pit,2024,17,REG,KC,PIT,Isiah Pacheco,PachIs00,6,18,3,0,0,0,
2024_17_KC_PIT,202412250pit,2024,17,REG,KC,PIT,Samaje Perine,PeriSa00,2,9,4.5,0,0,0,
2024_17_KC_PIT,202412250pit,2024,17,REG,KC,PIT,Xavier Worthy,WortXa00,2,10,5,0,0,0,
2024_17_KC_PIT,202412250pit,2024,17,REG,KC,PIT,Patrick Mahomes,MahoPa00,1,12,12,0,0,0,
2024_17_BAL_HOU,202412250htx,2024,17,REG,HOU,BAL,Joe Mixon,MixoJo00,9,12,1.3,14,1.6,0,
2024_17_BAL_HOU,202412250htx,2024,17,REG,HOU,BAL,Dameon Pierce,PierDa01,5,6,1.2,7,1.4,1,
2024_17_BAL_HOU,202412250htx,2024,17,REG,HOU,BAL,Dare Ogunbowale,OgunDa00,2,8,4,4,2,0,
2024_17_BAL_HOU,202412250htx,2024,17,REG,HOU,BAL,C.J. Stroud,StroCJ00,1,7,7,0,0,0,
2024_17_BAL_HOU,202412250htx,2024,17,REG,BAL,HOU,Derrick Henry,HenrDe00,27,65,2.4,82,3,8,
2024_17_BAL_HOU,202412250htx,2024,17,REG,BAL,HOU,Keaton Mitchell,MitcKe01,11,5,0.5,15,1.4,2,
2024_17_BAL_HOU,202412250htx,2024,17,REG,BAL,HOU,Lamar Jackson,JackLa00,4,83,20.8,4,1,0,
2024_17_BAL_HOU,202412250htx,2024,17,REG,BAL,HOU,Rasheen Ali,AlixRa00,1,-3,-3,0,0,0,
2024_17_SEA_CHI,202412260chi,2024,17,REG,CHI,SEA,D'Andre Swift,SwifDA00,12,53,4.4,0,0,0,
2024_17_SEA_CHI,202412260chi,2024,17,REG,CHI,SEA,Caleb Williams,WillCa03,5,37,7.4,0,0,0,
